Schematic_Node_ID,Schematic_Text
8199, 63_NA2
Merced Riparian
8200,R564A
8205,C561
8214,Merced River
8215,I_MCLRE
8216, MCLRE
8217,I20
8218,E_MCLRE
8219,E20
8220,S_MCLRE
8221,S20
8222,C20
8223,I561
8246,D566
8251,D_SJR081_61_NA5
8252,61_NA5 
San Joaquin River 
Riparian
8253,R_61_NA5_RFS61A
8254,RFS61A
8255,R_RFS61A_SJR072
8262,D_TUO015_62_NA4
8263, 62_NA4
Tuolumne River
Riparian
8264,GP_62_NA4
8265,R_62_NA4_TUO003
8270,D_TUO015_61_NA3
8271, 61_NA3
Tuolumne River
Riparian
8272,R_61_NA3_TUO003
8277,GP_61_NA3
8278,DWR B04105
Tuolumne River at Tuolumne City
8279,USGS 11290000
Tuolumne River at Modesto
8238,D561
8239, 63_NA3
Merced ID South
8240,R564B
8280,SR_62_TUO017
8281,SR_61_TUO017
8284,Dry Creek
8285,I_DCT050
8286,DCT050
8287,C_DCT050
8292,R_62_NA3_TUO022
8295,SR_62_SJR081
8297, Local Inflow
8298,I_TUO054
8299, LaGrange Dam
8302,D_TUO054_TUR001
8303,TUR001
8304,USGS 11289500
Turlock Canal near LaGrange
8305,C_TUR001
8306, Trlck
8307,S_TRLCK
8308,S79
8309,D79_SEEP
8310,SG_TRLCK_666
8311,E_TRLCK
8312,E79
8319,D_TRLCK_62_NA3
8320,D79
8321,62_NA3
Turlock ID
8322,GP_62_NA3
8323, 62_NA1
Non-District East
8324,GP_62_NA1
8327,D_TUO054_MDS003
8328,D540A
8329,MDS003
8330,USGS 11289000
Modesto Canal near LaGrange
8331,C_MDS003
8332,S_MDSTO
8333, Mdsto
8334,E_MDSTO
8335,E78
8341,S78
8342,SG_MDSTO_644
8344,D_MDSTO_61_NA2
8345,D78
8346,D_MDSTO_WTPMOD
8347,D78A
8348,61_NA2
Modesto ID
8349,R_61_NA2_RFS61D
8350,RFS61D
8351, WTP
MOD
8352,D_WTPMOD_61_NU1
8353,R_61_NA2_TUO017
8354, 61_NU1
City of Modesto
8355,R_61_NU1_MOWWTP
8356, MOWWTP
8357,GP_61_NU1
8358,R_MOWWTP_TUO010
8373,GP_61_NA2
8375,D_OAK020_61_NA2
8378,R_RFS61B_TUO017
8381,Foothill Tunnel
8382,D_RFS61D_61_NA5
8385, 61_NU3
Cities of Oakdale, Ripon and Riverbank
small communities
8394,D620A
8395,62_NA5
San Joaquin River
Riparian
8396,GP_62_NA5
8397,R_62_NA5_SJR082
8401,C_SJR111
8402,SJR106
8403,SG127_SJR106_18
8410,C_SJR106
8411,SJR105
8412,USGS 1274550
San Joaquin River near Crows Landing
8413,C_SJR105
8414,SJR101
8419, 62_NU
Cities of Turlock, Ceres,
Dehli, Hilmar, Hughson,
Keyes and Denair
small communities
8420,R_62_NU_TKWWTP
8421, TKWWTP
8422,R_TKWWTP_SJR101
8427,C_SJR101
8428,SJR096
8429,SG132_SJR096_20
8430, DWR (CDEC SJP)
San Joaquin River near Patterson Landing
8431,C_SJR096
8437, Harding Drain/TID Lateral #5
8438,SJR091
8439,C_SJR091
8440,SJR090
8441,SG133_SJR090_20
8442,C_SJR090
8443,SJR087
8444,C_SJR087
8445,SJR082
8446,C_SJR082
8457,SG134_SJR081_20
8458,C_SJR081
8462,SJR075
8463,C_SJR075
8464,SG145_SJR072_22
8465,USGS 11290500
San Joaquin River at Maze Road
Bridge near Modesto
8478,Local Inflow to SF Stanislaus River
8479,I_SFS030
8482,USGS 11292500
Clark Fork Stanislaus near Dardanelle
8483,USGS 11293600
NF Stanislaus River Below Diversion Dam near Big Meadows

8484,USGS 11295000
Utica Canal near Avery
8485,C_STS093
8491,USGS 112987000 Angels Creek Below Utica Diversion Dam

8492,R_RFS61D_RFS61A
8495,R_RFS61A_SJR075
8498,R_RFS61D_STS030
8501,GP_60N_NA3
8502,R_62_NA3_SJR082
8505,USGS 11276600
Tuolumne River Above Early Intake
8506,USGS 11276500
Tuolumne River near Hetch Hetchy
8508,GP_61_PA3
8581,D_SJR180_ARY010
8582,ARY010
8584,SG66_SJR185_8
8585,SJR185
8586,C_SJR185
8589,SJR195
8590,C_SJR195
8591,SJR192
8592,SG65_SJR192_8
8593,C_SJR192
8599,C_FBW001
8601, 63_NA1
Non-District East
8602,GP_63_NA1
8603,I_BUR005
8604, Burns Creek
8609,I_BCK040
8610, Bear Creek
8659, 63_PR2
Merced and Lone Tree
units of Merced NWR
8667,EBP041
8668,C_EBP041
8669,EBP042
8670,C_EBP042
8671,EBP043
8672,C_EBP043
8673,EBP048
8512, 72_NA1
Souza & Sons
8513,D620B
8528,C_SAL006
8536,C_EBP050
8539,C587A
8540,SP_EBP041_SJR145
8541,C610
8550,C609B
8559,D_SJR166_EBP032
8560,C609A
8563,SJR180
8564,SR_64_SJR180
8565, Sack Dam
8566,C608
8567,C_SJR180
8568,SJR179
8569,DWR B07610
San Joaquin River near Dos Palos
8570,C_SJR179
8571,SJR173
8572,SG68_SJR173_8
8682, 63_NU
Cities of Merced, Atwater,
Livingston, Winton,
Planada and LeGrand
small communities
8683, MDWWTP
8684,RFS63
8691, AWWWTP
8692,ESC004
8693, 63_PR1
Arena Plains Unit
of Merced NWR
8703,C_EBP048
8704, 63_PR3
East Bear Unit
of San Luis NWR
8705,EBP050
8706,DWR Bear Creek
 below Eastside Canal
8715,C_EBP032
8716,C_EBP033
8717,EBP032
8718,EBP033
8719,DWR ELN
Eastside Bypass near El Nido
8726,C_EBP030
8729,GP_64_NA2
8730, 64_NA2
Non-District West
8731,R587B
8732,R_64_NA2_EBP030
8733,EBP030
8734,EBP022
8735,C_EBP022
8736,SG87_EBP030_11
8737,C_CHW006
8746,C_CHW017
8747,C_CHW011
8748,C582
8757,C_ESTMN
8758,C_CHW021
8759,C_CHW024
8760,C_CHW028
8761,C_CHW031
8762,I_ESTMN
8763,C53
8764,I53
8765,CHW024
8766,CHW028
8767,CHW031
8768, Chowchilla River
8769, ESTMN
8770,SG80_CHW031_11
8771,SG81_CHW028_11
8772,SG82_CHW024_11
8773,E_ESTMN
8774,CHW037
8775,C_CHW037
8776,E53
8777,I_CHW031
8778, Local Inflow
8779,USGS 11259000
Chowchilla River below Buchanan Dam
8780,S_ESTMN
8781,S53
8803,C_ASL013
8804,ASL013
8805,R_RFS64_EBP022
8806,R587A
8807,RFS64
8808,R_64_PA2_RFS64
8809, 64_PA2
Chowchilla WD
8810,GP_64_PA2
8811,D_BRS018_64_PA2
8812,BRS018
8813,D_CHW028_BRS018
8814,D_CHW028_ASL013
8815,Ash Slough
8816,D_ASL013_64_PA2
8817,D582
8833,C_BRS018
8834,EBP019
8837,C_EBP019
8840,SR_64_EBP019
8842,GP_64_NA1
8843, 64_NA1
Non-District
8845,D_CHW017_64_PA2
8850,C502
8851,C_NFM026
8853,C_MFM001
8855,MFM001
8856,C_SFM003
8857,USGS 11318500
SF Mokelumne River nr West Point
8858,SFM003
8859,MHILL_NU
8860,D_SFM005_MHILL_NU
8861,CPUD Diversion
8862,SFM005
8863,C_SFM005
8864,I_SFM005
8865,South Fork  Mokelumne River
8875,C_MFM006
8876,MFM006
8877,USGS 11317000
MF Mokelumne River nr West Point
8878,C_MFM007
8879,MFM007
8880,D_MFM007_WSPNT_NU
8881,WSPNT_NU
8882,CCWD Diversion
8889,SG_DSC028_505
8891,SG_DSC035_506
8893,Amador Canal/Amador Water System
8894,SG67_SJR180_8
8896,SR_71_SJR106
8897,SR_72_SJR106
8898,C_ORT001
8899,R_72_NA1_SJR106
8900,R_71_PA5_SJR106
8906,R619WEST
8907,R_72_XA3_SJR106
8909,C_DPC008
8910,SR_71_SJR091
8911,SR_72_SJR091
8912,R_71_PA7_SJR091
8913,R_71_PA5_SJR091
8914,R_71_PA4_SJR091
8921,C_MDC032
8922,C590
8924,Berenda Slough
8925,D_RFS64_64_NA2
8926,R585
8929,C_SJR200
8930,SJR198
8931,C_SJR198
8932,C_SJR201
8933,SJR200
8934,USGS 11254000, (CDEC MEN)
San Joaquin River near Mendota
8935,SG64_SJR198_8
8936,SJR201
8944,C_MDOTA
8945, MDOTA
8946,D_MDOTA_64_XA
8947,D607B-8B_CCC
8948,GP_64_XA
8949,64_XA
Columbia Canal Company
8950,R_64_XA_SJR185
8957,C_SJR263
8958,C605A
8959,C_SJR205
8960,C_SJR225
8961,C_SJR256
8962,C_SJR221
8963,C_SJR214
8964,C_SJR213
8965,SJR214
8966,SJR227
8967,SJR221
8968,SJR235
8969,SJR249
8970,SJR242
8971,SJR256
8972,SJR263
8973,SJR225
8974,SJR205
8975,SJR265
8976,C_SJR265
8977,C_SJR249
8978,C_SJR227
8979,C_SJR242
8980,C_SJR235
8981,SJR213
8982,C_SJR258
8983,SJR258
8984,Reclamation (CDEC SJB)
San Joaquin River below Bifurcation
8985, Chowchilla 
Bifurcation
8986,C605B
8987,D_SJR214_EBP001
8988,SR_64_SJR214
8989,SG61_SJR214_7
8990,SG60_SJR221_7
8991,C603
8992,Reclamation    (CDEC GRF)
San Joaquin River at Gravelly Ford
8993,SG59_SJR227_7
8994,SR_64_SJR227
8995,D_SJR227_64_PA3
8996,D603
8997,SG58_SJR235_7
8998,SG57_SJR242_7
8999,SG56_SJR249_7
9000,SG55_SJR256_7
9001, Little Dry Creek
9002,I_SJR258
9003,SG54_SJR263_7
9004,USGS 11251000
 San Joaquin River below Friant Dam 
9045,D_SJR205_SJR201
9046,C605C
9047, Proposed Mendota
 Pool Bypass
9048,C595
9049,C_EBP016
9050,EBP016
9051,C_EBP005
9052, Chowchilla 
Bypass
9053,EBP005
9054,SR_64_EBP005
9055,C_EBP001
9056,EBP001
9057,SLDMWA(CDEC CBP)
Chowchilla Bypass below Control Structure
9066,C_MLRTN
9067,D_MLRTN_FRK000
9068,S_MLRTN
9069,S18
9070,C18
9071,I18
9072,D18A
9073, San Joaquin River
9074, MLRTN
9075, Friant-Kern
Canal
9076,I_MLRTN
9077,I_SJR265
9078, Cottonwood Creek
9079,E_MLRTN
9080,E18
9090,C_HNSLY
9091,C_FRS036
9092,C_FRS039
9093,C_FRS046
9094,C_FRS032
9095,C_FRS025
9096,C_FRS020
9097,C_FRS016
9098,I_HNSLY
9099,C52
9100,C_FRS045
9101,FRS016
9102,FRS022
9103,FRS025
9104,FRS032
9105,FRS036
9106,FRS039
9107,FRS046
9108, Fresno River
9109, HNSLY
9110,FRS045
9111,C_FRS022
9112,FRS020
9113,FRS048
9114,C_FRS048
9115,SG75_FRS016_9
9116,SG74_FRS020_9
9117,I52
9118,S52
9119,S_HNSLY
9120,E_HNSLY
9121,E52
9122,USGS 11258000
 Fresno River below Hidden Dam
near Daulton 
9123,I_FRS046
9124, Local Inflow
9125,SG69_FRS045_9
9126,SG70_FRS039_9
9127,SG71_FRS036_9
9128, Franchi Diversion Dam
9129,C588
9130,SG72_FRS032_9
9131,SG73_FRS025_9
9132,SR_64_FRS022
9167,D_MLRTN_MDC006
9168,MDC006
9169,D18B
9170, Madera Canal
9171,D_MDC006_MDCLOS
9172,L590
9173,C_MDC006
9174,MDC019
9175,C_MDC019
9176,MDC032
9177,D_MDC032_64_PA1
9178,64_PA1
Madera ID
Madera WD
9189, Lateral 24-2, 32-2
9190, 64_NU
Cities of Madera, Chowchilla,
Madera Acres, and State Prisons
small communities
9191,GP_64_NU
9192, 64_PA3
Gravelly Ford WD
Root Creek WD
9193,R_64_PA3_EBP016
9194,GP_64_PA3
9198,R_64_PA1_EBP016
9199,R595
9200,GP_64_PA1
9203, Cottonwood Creek
9204,I_COT033
9205,COT033
9206,C_COT033
9211,D_MDC006_64_PA3
9212,D_MDC006_64_PA1
9213,D590
9214, Lateral 6-2
9219,D_FRS036_64_PA1
9220,D588
9221, Madera Main Canal
9224, Dry and Berenda Creeks
9225,I_DBC024
9226,DBC024
9227,C_DBC024
9228,DBC014
9229,D_DBC014_64_PA1
9230,C_DBC014
9239,D_EBP016_64_NA2
9240,D595
9243,FSL012
9244,C_JBP006
9245, James Bypass
9246,I607
9247,SG52_FSL005_4
9248,C_FSL005
9249,I_JBP006
9250,JBP006
9251,FSL005
9252,C_FSL012
9253,SG51_FSL012_4
9254,I_FSL012
9255, Fresno Slough
9256,USGS  11253500
James Bypass near San Joaquin
9269,D_MDOTA_91_PA
9270,D_MDOTA_91_PR
9271,D607C-8C_MWA
9272,D607B-8B_SCHII
9273,D607A_SCHII
9274,GP_91_PA
9275, 91_PA
Coelho Family Trust, Fresno Slough WD, James ID, RD 1606, Tranquility ID, 
Tranquility PUD
9276,R_91_PA_FSL012
9277,GP_91_PR
9278, 91_PR
Mendota WA
9279,R607WEST
9280,R_91_PR_FSL005
9289,D_MDOTA_90_PA1
9291,D607A_WWD
9292,D_MDOTA_73_XA
9293,73_XA
Firebaugh Canal Company
9294,GP_73_XA
9295,D607B-8B_FCC
9296,D_DMC111_73_XA
9297, Check 20
9298,DMC111
9299,D_DMC111_DMCLOS
9300, Losses
9301,D_DMC111_FBW001
9302, Firebaugh  Wasteway
9303,FBW001
9304,C_DMC111
9305,DMC116
9306, Check 21
9307,C708
9308,C_DMC116
9309,D_DMC116_DMCLOS
9310, Losses
9311, 
73_NU
Small Communities


9312,GP_73_NU
9313,C607
9329,XCC010
9330,D_XCC010_72_XA2
9331,C_XCC010
9332,D_MDOTA_XCC010
9333,GP_72_XA2
9334, 72_XA2
 Central California  ID
(South)
9335,R_72_XA2_SAL017
9336,SAL017
9344,C_DMC105
9345,DMC105
9346, Check 19
9347,D_DMC105_73_PA2
9348,D_DMC105_DMCLOS
9349, Losses
9350, 73_PA2
Eagle Field WD,
Mercy Springs WD,
Oro Loma WD
9351,GP_73_PA2
9352,R_73_PA2_SLD027
9361,R_73_XA_SLD027
9362,SR_73_SLD027
9366, 90_PA1
Westlands WD
Priority I
9367,D_CAA172_90_PA1
9368,D843
9369,CAA172
9370,D_CAA172_CAALOS
9371,D845
9372,D829
9373, Losses
9379,D837
9380,D836
9381,D_CAA109_90_PA1
9382,CAA109
9383, Check 15
End of Repayment Reach 4
9384,D826
9385,D838
9386,D_CAA109_CAALOS
9387, Losses
9388,C_CAA109
9389,C826
9390,CAA143
9391, Check 18
End of Repayment Reach 5
9392,D_CAA143_CAALOS
9393,D827
9394,D840
9395, Losses
9396,D839
9397,D_CAA143_90_PA1
9407,C_CAA143
9408,C827
9409,CAA155
9410, Check 19
End of Repayment Reach 6
9411,D_CAA155_CAALOS
9412,D828
9413,D842
9414, Losses
9415,D841
9416,D_CAA155_90_PA1
9417,C_CAA155
9418,C828
9419,CAA156
9420,C_CAA156
9421,CAA165
9422,C_CAA165
9423,D_CAA143_90_PA2
9424,GP_90_PA2
9425, 90_PA2
Westlands WD
Priority II
9426,D_CAA143_90_PU
9427, 90_PU
Avenal, Coalinga, Huron

9428,D844
9429,D_CAA156_90_PU
9430, Check 20
9431,D_CAA165_90_PU
9451,C_CAA172
9452,C830
9454,CAA185
9455,WSB027
9456,ESB407
9457,CAA181
9458,CAA173
9459,ESB355
9460,ESB415
9461,WSB014
9462,ESB324
9463,ESB408
9464,ESB425
9465,King R-8C
9466,Oso Pumping Plant
9467,ESB361
9468,D_CSTIC_VNTRA
9469,WSB031
9470,ESB414
9471,ESB420
9472,WSB001
9473,Alamo Power Plant
9474,Mojave Power Plant
9475,Castaic Lake
9476,WSB026
9477,Silverwood Lake
9478,Empire R-8C
9479,ESB347
9480,Kern River
Intertie
9481,CAA241
9482,CAA183
9483,Badger Hill PP
9484,Tulare R-8C-8D
9485,ESB413
9486,ESB403
9487,CAA194
9488,Devil Canyon Power Plant
9489,Lake Perris
9490,Warne Power Plant
9491,ESB406
9492,Los Perillas PP
9493,ESB433
9494,Pyramid Lake
9495,ESB306
9496,WSB006
9497,CAA184
9498,Pearblossom Pumping Plant
9499,WSB032
9500,I_CAA245
9501,Dudley-R R-8D
9502,Castaic Power Plant
9506,CAA087
9507,C_CAA087
9508,C824
9509,C834
9510,CAA095
9511, Check 14
9512,C_CAA095
9517,D835
9518,D_CAA109_73_PA3
9520,D824
9521,D834
9522,D_CAA087_CAALOS
9523, Losses
9524,D833
9525,D_CAA087_73_PA1
9526, 73_PA1
San Luis WD (N)
9531,CAA069
9532,C806
9533,C_CAA069
9534,CAA071
9535, Check 13
9536,D_CAA071_CAALOS
9537, Losses
9538,C_CAA071
9545,C_SLUIS
9546,D_SLUIS_PCH000
9547,I_SLUIS
9548,D_CAA069_SLUIS
9549, SLUIS
9550, Local Inflow
9551,SCVWD
9552,E_SLUIS_CVP
9553,S12
9554,S_SLUIS_CVP
9555,D11
9556,S11
9557,E12
9558,PCH000
9559,E11
9560,S_SLUIS_SWP
9561, Pacheco Tunnel
9562,SBCWD
9563,D_PCH000_SCVWD
9564,D_PCH000_SBCWD
9565,E_SLUIS_SWP
9566,D_CAA069_SLUIS_S
9567,C_SLUIS_SWP
9568,C_SLUIS_CVP
9569,D_CAA069_SLUIS_F
9570,C11
9571,D703
9572,C12
9573,D805
9588, O'Neil Forebay
9589,D_DMC070_CAA069
9590,D_CAA069_DMC070
9591,DMC070
9592,D_DMC070_73_PA1
9593,D706_SLWD_PWD
9594,GP_73_PA1
9601,C705
9602,C_DMC070
9603, Check 14
9604,DMC074
9605,D_DMC074_DMCLOS
9606, Losses
9607,C_DMC074
9608,DMC076
9609,D707
9610,D_DMC076_XCC043
9611, Wolfson Bypass
9612,XCC043
9613,C_DMC076
9614,DMC080
9625,D_DMC080_DMCLOS
9626, Losses
9629,C_DMC080
9630, Check 16
9631,DMC085
9632,D_DMC085_DMCLOS
9633, Losses
9634,C_DMC085
9635,DMC091
9636, Check 17
9637,D_DMC085_DMCLOS
9638, Losses
9639,C_DMC091
9640, Check 18
9641,DMC097
9642,D_DMC097_DMCLOS
9643, Losses
9644,D706_SLWD_PWD
9645,D_DMC091_73_PA3
9646, 73_PA3
San Luis WD (S),
Pacheco WD, Panoche WD
9661,GP_73_PA3
9662,R_73_PA3_SLD027
9666,XCC025
9667,C_XCC025
9668,XCC033
9669,D_XCC025_72_PA
9670,GP_72_PA
9671, 72_PA
Laguna WD
9672,R_72_PA_MSS014
9673,MSS014
9674,R_72_PR6_MSS014
9675, 72_PR6
Grassland WD (South)
9676,GP_72_PR6
9677,D_XCC025_72_PR6
9689, 72_PR5
Grassland WD North
9690,R_72_PR5_MSN009
9693,GP_72_PR5
9694,D_ARY010_72_PR4
9695,D_ARY010_72_PR3
9696,GP_72_PR3
9697,72_PR3
West Bear Creek
and San Luis units of
San Luis NWR
9698, 72_PR4
Los Banos WA
Salt Slough, China Island and
Gadwall units
of North Grassland WA
9699,GP_72_PR4
9704,C_SAL017
9705,SR_72_SAL006
9706,R_72_PR3_SAL006
9713,R_72_PR4_SAL006
9716,C_MSS014
9719,D_XCC033_72_PR2
9720, 72_PR2
Kesterson NWR
Freitas and Blue Goose units
of San Luis NWR
9721,GP_72_PR2
9722,R_72_PR2_MSN004
9723,MSN004
9724,SR_71_MSN004
9725,SR_72_MSN004
9726,SR_73_MSN004
9734,D_XCC033_72_PR4
9737,C_DMC097
9740, Los Banos Creek
9741,I_BANOS
9742,E_BANOS
9743, BANOS
9744,S_BANOS
9745,C_BANOS
9746,LBN025
9747,C_LBN025
9748,LBN012
9749,D_VLW008_72_PR5
9759,C_XCC033
9762,C_XCC043
9763,XCC053
9767, Dos Amigos Pumping Plant
End of Repayment Reach 3 
9768,R_73_PA1_LBN025
9769, Check 15
9772,D_DMC070_DMCLOS
9773, Losses
9774, Volta Wasteway
9775,D_DMC070_VLW008
9776,VLW008
9777,D_VLW008_72_PR1
9778, 72_PR1
Volta WA
9779,R_72_PR1_LBN012
9780,C_VLW008
9791, Check 13
9792, 72_NU
Gustine, Firebaugh
Los Banos, Newman
small communities

9793,GP_72_NU
9794, Quinto Creek
9795,I_QNT005
9796,QNT005
9797,C_QNT005
9802, Garzas Creek
9803,I_GRZ012
9804,GRZ012
9805,C_GRZ012
9806,XCC054
9807,C_XCC053
9814,CAA066
9815,D_CAA066_71_PU2
9816, 71_PU2
VA Cemetary
9817,C_CAA066
9818,CAA067
9819,D_CAA066_CAALOS
9820, Losses
9821,C803
9822,C_CAA067
9831,C702
9832,C_DMC064
9833, Check 12
9834,DMC064
9835,D_DMC064_71_PA6
9836,D_DMC064_DMCLOS
9837, Losses
9838, 71_PA6
Davis WD, Foothill WD,
Mustang WD, Quinto WD,
Romero WD, Centinella WD
9839,GP_71_PA6
9840,C_DMC058
9841, Check 11
9842,DMC058
9843,D_DMC058_DMCLOS
9844, Losses
9855,C_CAA051
9856,CAA051
9857, Check/Siphon
End of Repayment Reach 2A
9858, Losses
9859,D_CAA051_CAALOS
9860,D803
9865,C_LBN012
9866,LBN008
9867,C_LBN008
9868,C_MSN009
9869,MSN005
9870,C_MSN005
9879,
Mud Slough near Hwy 140
9880,D_XCC054_72_XA3
9881, 72_XA3 
Central California  ID (North)
9882,GP_72_XA3
9883,R_72_XA3_MSN004
9888,USGS 1274538
Orestimba Crek at
River Road near Crows Landing
9890, Orestimba Creek
9891,I_ORT014
9892,USGS 11274500
Crestimba Creek near Newman
9893,ORT014
9894,SG128_ORT014_19
9895,C_ORT014
9896,SG129_ORT009_19
9897,ORT009
9898,C_ORT009
9899,ORT001
9909,C_DMC000
9910,DMC003
9911,C_DMC003
9912,DMC007
9913,C_DMC007
9914,DMC011
9915,C_DMC011
9916,DMC016
9925,C_DMC016
9926,DMC021
9927,C_DMC021
9928,DMC024
9929,C_DMC024
9930,DMC030
9931,C_DMC030
9932,DMC034
9933,C_DMC034
9934,DMC039
9935,C_DMC039
9936,DMC044
9937,C_DMC044
9938,DMC049
9939,C_DMC049
9940,DMC054
9941,C_DMC054
9960, 71_NA3
Non-District

9961,GP_71_NA3
9962,D_DMC011_71_PA8
9963,D700_BBID
9964, 71_PA8
Byron-Bethany ID
(part that was formerly Plainview ID)
9965,GP_71_PA8
9966,D_DMC011_DMCLOS
9967, Losses
9972,D_DMC016_DMCLOS
9973,D700_TRACY
9974,D_DMC016_WTPJJO
9975, Losses
9976, WTP
JJO
9981, Check 1
9982, Check 2
9983, Check 3
9984,D_DMC021_DMCLOS
9985, Losses
9988,D_DMC024_DMCLOS
9989, Losses
9992, Check 4
9993,D_DMC030_DMCLOS
9994, Losses
9997, Check 5
9998,D_DMC034_DMCLOS
9999, Losses
10002, Check 6
10003,D_DMC034_WWW001
10004,WWW001
10005,D701_KCWD
10006,D_DMC034_71_PA3
10007, 71_PA3
Kern Canon WD
10008,GP_71_PA3
10009,R_71_PA3_WWW001
10016, Westley Wasteway
10017,D_DMC039_DMCLOS
10018, Losses
10021, Check 7
10022,D_DMC044_DMCLOS
10023, Losses
10026, Check 8
10027,D_DMC044_71_PA5
10028, 71_PA5
Del Puerto WD, Salado W
Orestimba WD, Sunflower WD
10031, 71_NU
City of Patterson
Small Communities
10032,GP_71_PA5
10033,D_DMC049_DMCLOS
10034, Losses
10037, Check 9
10038,D_DMC054_DMCLOS
10039, Losses
10042, Check 10
10043,D_GDD010_GDDLOS
10046,GDDLOS
10047,D_WTPJJO_50_PU
10048, 50_PU
City of Tracy
Mountain House CSD
10049,R_50_PU_TCWWTP
10050, TCWWTP
10055,R_TCWWTP_OMR039
10058,R_71_PA8_RFS71A
10060,RFS71A
10061,R_RFS71A_OMR039
10065,USGS 11303500
San Joaquin River near Vernalis
10066,D_RFS71A_50_PA1
10067, 50_PA1
Banta Carbona ID
Westside ID
10068,GP_50_PA1
10069,D_SJR062_50_PA1
10070,D637
10075,D_DMC021_50_PA1
10078,D_SJR090_71_NA2
10079, 71_NA2
El Solyo WD,
NBINV AP6 LLC
10080,GP_71_NA2
10083,R_71_NA2_SJR070
10086,SR_71_SJR070
10088,D_DMC030_71_PA1
10089,D701_HWD
10090, 71_PA1
Hospital WD
10091,GP_71_PA1
10094,R_71_PA1_SJR075
10097,SR_71_SJR075
10099,SR_61_SJR075
10101,D_SJR082_71_PA2
10102, 71_PA2
West Stanislaus ID
10103,R_71_PA2_SJR075
10108,C_WWW001
10111,D_DMC044_71_PA4
10112, 71_PA4
Patterson ID
10115,D_SJR096_71_PA4
10118,D_SJR102_71_NA1
10119,GP_71_NA1
10120, 71_NA1
Twin Oaks IC
10121,R_71_NA1_SJR091
10127,GP_71_PA4
10130,D_DMC034_71_PA2
10133,GP_71_PA2
10134,D_DMC054_NMW004
10135,Newman Wasteway
10139,R_71_PA6_NMW004
10142,R_71_PA6_XCC054
10145,D_XCC054_72_PR5
10148, 72_NA2

10149,GP_72_NA2
10150, 50_PA2
Byron Bethany ID
10151,R_50_PA2_OMR027
10155,CAA005
10156,C_CAA005
10157,CAA006
10158,C_CAA006
10159,CAA009
10165,D_CAA009_DMC007
10168,CA-DMC Intertie
10169,D_DMC007_CAA009
10173,D_CAA005_SBA000
10174,SBA000
10175,D801
10178,D_CAA005_CAALOS
10179, Losses
10182, Check 1
End of Repayment Reach 1
10183,C_CAA009
10184,CAA012
10185,D_CAA012_71_PU1
10186, 71_PU1
Musco Olive Products
10191, Check 2
10192,C_CAA012
10193,CAA024
10194,C_CAA024
10198, Check 4
10199,CAA046
10200,C_CAA046
10203, Check 8
10204,D_CAA046_71_PA7
10205, 71_PA7
Oak Flat
10208,D802A
10210,South Bay Aqueduct
10212, All inflow assumed to percolate 
to groundwater
10213,I_CHC000
10214, Corral Hollow and minor Creeks
10215,CHC000
10216,SG_CHC000_609
10220,I_ING008
10221, Hospital and Ingram Creeks
10222,ING008
10223,C_ING008
10228, Del Puerto Creek
10229,I_DPC008
10230,DPC008
10234, Salado Creek
10235,I_SLO007
10236,SLO007
10237,C_SLO007
10238,SLO000
10239,SG_SLO000_659
10240, All inflow assumed to 
percolate to groundwater
10245,ORG000
10246,I_ORG000
10247, Ortigalita Creek
10248,SG_ORG000_793
10249, All inflow assumed to percolate 
to groundwater
10253,I_CAP000
10254,CAP000
10255,SG_CAP000_854
10256, All inflow assumed to percolate 
to groundwater
10257, Capita Canyon
and minor streams
10261, Little Panoche Creek
10262,I_LPC007
10263,LPC007
10264,C_LPC007
10265,LPC000
10266,SG_LPC000_840
10267, All inflow assumed to percolate 
to groundwater
10274,GP_90_PA1
10277,D_ARY010_72_PR6
10280,D_ARY010_72_XA1
10281,72_XA1 San Luis Canal Company
10284,GP_72_XA1
10285,R_72_XA1_SAL017
10288, 73_NA

10289,GP_73_NA
10290,C700A
10292, Check 12
End of Repayment Reach 2B
10294,Del Valle
10295,D_WTPBJM_26S_PU2
10298,D_STH007_STHLOS
10300,C_MFM008
10303,C_BCM003
10304,MFM008
10307,BCM003
10308,D_BCM003_WSPNT_NU
10311,I_MFM008
10312,Middle Fork  Mokelumne River
10315,I_BCM003
10316,Bear Creek
10319,D_EDC021_EDCOCA_NA3
10322,D_JNKSN_EDCOCA_NA3
10325,D_JNKSN_EDCOCA_NA2
10328,D_FTR074_CULOS
10329, CULOS
MIscellaneous agricultural losses as used by DWR in calculation of unimpaired flows
10332,C_GRL001
10333,GRL001
10336,USGS 114296005
Gerle Creek below Gerle Reservoir near Meeks Bay
10337,D_GDD010_WTPWAL
10340,D_FOLSM_ELDID_NA3
10341,ELDID_NA3
10344, ELDID_NA1
10345,D_JNKSN_ELDID_NA1
10348,ELDID_NA2
10349,D_EDC021_ELDID_NA2
10352,D_JNKSN_ELDID_NA2
10355,D_TBAUD_ELT010
10356,ELT010
10357,Electra Powerhouse
10358,C_ELT010
10363,D_ELT000_TBAUD
10364,Electra Tunnel
10365,ELT000
10368,D_NFM010_ELT000
10369,West Point Powerhouse
10370,NFM010
10371,Tiger Afterbay Dam
10372,I_NFM010
10373,Local Inflow to NF Mokelumne River
10378,Inflow to Tiger Creek
10379,I_TGC003
10380,TGC003
10381,Tiger Creek Regulator
